Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Complexity,Syllables,Source,GPT_JA
INSTALLED,38859,544744,2.132128174526587e-05,1.8450409214466072e-05,8.300310215450781e-05,170007,0,0,0,0,0,0,0,0,2,12of12inf,インストール済み
INSTALLER,38860,9414,3.684639873957912e-07,3.028684625699234e-07,1.1078523090651643e-05,4100,0,0,0,0,0,0,0,0,3,12of12inf,インストーラー
INSTALLERS,38861,15277,5.979418244577759e-07,5.567193677023895e-07,1.237819834949793e-05,7071,0,0,0,0,0,0,0,0,3,12of12inf,インストーラー
INSTALLING,38862,79903,3.127403652526652e-06,2.8905049570816567e-06,2.2967669777020103e-05,50092,0,0,0,0,0,0,0,0,3,12of12inf,インストール中
INSTALLMENT,38863,917261,3.590159820933194e-05,3.3308728387950975e-05,0.0001737639775943,206729,0,0,0,0,0,0,0,0,3,12of12inf,分割払い
INSTALLMENTS,38864,1187142,4.646474133471578e-05,4.837162817590194e-05,0.0001521335845912,346787,0,0,0,0,0,0,0,0,3,12of12inf,分割払い
INSTALLS,38865,24994,9.78265232735331e-07,1.031132745598736e-06,1.4586664730034978e-05,14835,0,0,0,0,0,0,0,0,2,12of12inf,インストールします
INSTALMENT,38866,26463,1.035761897010285e-06,8.046615704500137e-07,3.215349619313596e-05,4181,0,0,0,0,0,0,0,0,3,12of12inf,分割払い
INSTALMENTS,38867,16819,6.582957089451681e-07,6.109887884074463e-07,1.6063982503599795e-05,6878,0,0,0,0,0,0,0,0,3,12of12inf,分割払い
INSTALS,38868,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,取り付けます
INSTANCE,38869,921978,3.6086221603058935e-05,4.805969729565707e-05,0.0001967794220153,450479,0,0,0,0,0,0,0,0,2,12of12inf,インスタンス
INSTANCED,38870,4,1.5656001164044664e-10,1.447817016452195e-10,8.660514468769724e-08,4,0,0,0,0,0,0,0,0,2,12of12inf,インスタンス化された
INSTANCES,38871,730138,2.857760344478311e-05,2.7864126887877443e-05,9.038516026070616e-05,355358,0,0,0,0,0,0,0,0,3,12of12inf,インスタンス
INSTANCING,38872,9,3.52260026191005e-10,3.126830652609597e-10,1.250633660700147e-07,9,0,0,0,0,0,0,0,0,3,12of12inf,インスタンス化
INSTANT,38873,54756,2.1431499993460744e-06,2.0896674023304976e-06,4.172780771336918e-05,21230,0,0,0,0,0,0,0,0,2,12of12inf,インスタント
INSTANTANEOUS,38874,46498,1.819931855314372e-06,1.5952734802476154e-06,1.7055208265488573e-05,25382,0,0,0,0,0,0,0,0,5,12of12inf,瞬間的
INSTANTANEOUSLY,38875,7509,2.939022818520285e-07,2.667794471948814e-07,5.424321849772941e-06,6449,0,0,0,0,0,0,0,0,6,12of12inf,瞬時に
INSTANTER,38876,40,1.5656001164044663e-09,1.762869609272587e-09,6.838701761064562e-07,17,0,0,0,0,0,0,0,0,3,12of12inf,即座
INSTANTIATE,38877,51,1.996140148415695e-09,8.92495226267221e-10,2.2695296949423518e-07,42,0,0,0,0,0,0,0,0,4,12of12inf,インスタンス化する
INSTANTIATED,38878,158,6.184120459797643e-09,1.7619823539772075e-09,3.266896224852346e-07,67,0,0,0,0,0,0,0,0,5,12of12inf,インスタンス化された
INSTANTIATES,38879,15,5.87100043651675e-10,4.402349677446048e-10,2.622704209668478e-07,9,0,0,0,0,0,0,0,0,4,12of12inf,インスタンス化する
INSTANTIATING,38880,13,5.088200378314516e-10,1.5869489638300128e-10,5.7523731212978265e-08,13,0,0,0,0,0,0,0,0,5,12of12inf,インスタンス化
INSTANTLY,38881,10612,4.15353710882105e-07,4.322356989015952e-07,7.98986886361288e-06,7861,0,0,0,0,0,0,0,0,3,12of12inf,即座に
INSTANTS,38882,65,2.5441001891572582e-09,3.3529229094827127e-09,1.274445447932251e-06,46,0,0,0,0,0,0,0,0,2,12of12inf,瞬間
INSTATE,38883,835,3.268190242994324e-08,3.864359289997336e-08,3.157809752534848e-06,618,0,0,0,0,0,0,0,0,2,12of12inf,制定する
INSTATED,38884,1602,6.270228466199889e-08,6.633057517907047e-08,3.9156781778050535e-06,1179,0,0,0,0,0,0,0,0,3,12of12inf,制定された
INSTATES,38885,113,4.422820328842618e-09,3.5388768590963943e-09,7.354239111096193e-07,50,0,0,0,0,0,0,0,0,2,12of12inf,制定する
INSTATING,38886,92,3.600880267730273e-09,3.2000462832786953e-09,6.134067350837253e-07,77,0,0,0,0,0,0,0,0,3,12of12inf,制定中
INSTEAD,38887,711649,2.785394393097805e-05,2.335025290382295e-05,6.393153962404958e-05,337978,0,0,0,0,0,0,0,0,2,12of12inf,代わりに
INSTEP,38888,30,1.1742000873033502e-09,1.6952094444502707e-09,6.476543900195568e-07,27,0,0,0,0,0,0,0,0,2,12of12inf,足の甲
INSTEPS,38889,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,足の甲
INSTIGATE,38890,1147,4.4893583337898086e-08,2.8779852726638552e-08,1.8107418254599887e-06,890,0,0,0,0,0,0,0,0,3,12of12inf,扇動する
INSTIGATED,38891,2269,8.880866660304336e-08,9.4818864167193e-08,4.965021328725873e-06,1727,0,0,0,0,0,0,0,0,4,12of12inf,扇動された
INSTIGATES,38892,256,1.0019840744988584e-08,4.822537727675801e-09,4.260867339874746e-07,244,0,0,0,0,0,0,0,0,3,12of12inf,扇動する
INSTIGATING,38893,611,2.3914541778078227e-08,1.40799176554654e-08,1.4339609915141691e-06,463,0,0,0,0,0,0,0,0,4,12of12inf,扇動している
INSTIGATION,38894,1125,4.403250327387562e-08,2.453482511500504e-08,1.6075425289430668e-06,866,0,0,0,0,0,0,0,0,4,12of12inf,扇動
INSTIGATIONS,38895,1,3.914000291011166e-11,3.3067220276961013e-12,3.659134089090171e-09,1,0,0,0,0,0,0,0,0,4,12of12inf,扇動
INSTIGATOR,38896,118,4.618520343393176e-09,2.4653920590462798e-09,4.70247889466769e-07,67,0,0,0,0,0,0,0,0,4,12of12inf,扇動者
INSTIGATORS,38897,29,1.1350600843932383e-09,1.0481516478853223e-09,2.490342831470775e-07,27,0,0,0,0,0,0,0,0,4,12of12inf,扇動者たち
INSTIL,38898,81,3.170340235719045e-09,1.4050184620121523e-09,3.087185507013207e-07,57,0,0,0,0,0,0,0,0,2,12of12inf,教え込む
INSTILL,38899,2744,1.074001679853464e-07,7.591464754490653e-08,2.842083435273504e-06,2421,0,0,0,0,0,0,0,0,2,12of12inf,教え込む
INSTILLATION,38900,1282,5.017748373076316e-08,2.3664617904474696e-08,1.937856207124868e-06,416,0,0,0,0,0,0,0,0,4,12of12inf,注入
INSTILLATIONS,38901,213,8.336820619853785e-09,3.5425136799632077e-09,5.286342121596839e-07,89,0,0,0,0,0,0,0,0,4,12of12inf,注入
INSTILLED,38902,5032,1.969524946436819e-07,8.015187816487333e-08,1.9222407761374164e-06,4277,0,0,0,0,0,0,0,0,2,12of12inf,教え込まれた
INSTILLING,38903,1195,4.677230347758344e-08,3.36359914482467e-08,1.9485265303380275e-06,1047,0,0,0,0,0,0,0,0,3,12of12inf,教え込んでいる
INSTILLS,38904,397,1.553858115531433e-08,1.1609598033626388e-08,8.506986949712175e-07,371,0,0,0,0,0,0,0,0,2,12of12inf,教え込む
INSTILS,38905,2,7.828000582022332e-11,5.351159065004411e-11,4.511828071223025e-08,2,0,0,0,0,0,0,0,0,2,12of12inf,教え込む
INSTINCT,38906,614,2.403196178680856e-08,1.7387256080907344e-08,1.516058021435253e-06,395,0,0,0,0,0,0,0,0,2,12of12inf,本能
INSTINCTIVE,38907,210,8.219400611123451e-09,4.1883641012581e-09,6.505554874654421e-07,76,0,0,0,0,0,0,0,0,3,12of12inf,本能的な
INSTINCTIVELY,38908,158,6.184120459797643e-09,3.944677385035937e-09,5.208941591199352e-07,104,0,0,0,0,0,0,0,0,4,12of12inf,本能的に
INSTINCTS,38909,535,2.0939901556909746e-08,2.3220486173897642e-08,3.7096759945195215e-06,168,0,0,0,0,0,0,0,0,2,12of12inf,本能
INSTINCTUAL,38910,5,1.9570001455055826e-10,1.286569344740547e-10,6.95175055792552e-08,5,0,0,0,0,0,0,0,0,4,12of12inf,本能的
INSTITUTE,38911,683687,2.675951116960552e-05,2.9014033443127245e-05,0.000113977111,265511,0,0,0,0,0,0,0,0,3,12of12inf,研究所
INSTITUTED,38912,422960,1.6554655630860828e-05,1.3071122969285796e-05,5.8175729436162e-05,173962,0,0,0,0,0,0,0,0,4,12of12inf,設立された
INSTITUTER,38913,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,設立者
INSTITUTERS,38914,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,設立者たち
INSTITUTES,38915,64905,2.5403818888807976e-06,1.9118697497612536e-06,4.032616111129856e-05,33872,0,0,0,0,0,0,0,0,3,12of12inf,機関
INSTITUTING,38916,44377,1.7369159091420252e-06,1.153968503105126e-06,1.2848913449071712e-05,29312,0,0,0,0,0,0,0,0,4,12of12inf,設立中
INSTITUTION,38917,1978072,7.74217438364104e-05,5.719822192159857e-05,0.0002368426534571,310132,0,0,0,0,0,0,0,0,4,12of12inf,機関
INSTITUTIONAL,38918,932444,3.649586087351616e-05,2.659064941227104e-05,0.0001268883671056,229801,0,0,0,0,0,0,0,0,5,12of12inf,機関の
INSTITUTIONALIZATION,38919,556,2.1761841618022084e-08,1.3551406810788472e-08,1.364174109871478e-06,370,0,0,0,0,0,0,0,0,8,12of12inf,制度化
INSTITUTIONALIZATIONS,38920,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,8,12of12inf,制度化
INSTITUTIONALIZE,38921,362,1.4168681053460422e-08,9.274302329902905e-09,8.243205505053752e-07,344,0,0,0,0,0,0,0,0,6,12of12inf,制度化する
INSTITUTIONALIZED,38922,1055,4.129270307016781e-08,2.5015109131927672e-08,1.3127006739004862e-06,838,0,0,0,0,0,0,0,0,6,12of12inf,制度化された
INSTITUTIONALIZES,38923,18,7.045200523820101e-10,5.064396671587804e-10,1.4586466561956645e-07,18,0,0,0,0,0,0,0,0,7,12of12inf,制度化する
INSTITUTIONALIZING,38924,147,5.7535804277864146e-09,4.316904890414453e-09,5.259016910689221e-07,141,0,0,0,0,0,0,0,0,7,12of12inf,制度化中
INSTITUTIONALLY,38925,2538,9.93373273858634e-08,6.768259198925421e-08,3.000543310482804e-06,1628,0,0,0,0,0,0,0,0,6,12of12inf,制度的に
INSTITUTIONS,38926,2701200,0.0001057249758607,8.508374522127175e-05,0.0002080272689524,514887,0,0,0,0,0,0,0,0,4,12of12inf,機関
INSTITUTOR,38927,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,設立者
INSTITUTORS,38928,1,3.914000291011166e-11,9.102967526847287e-12,1.0073111229302571e-08,1,0,0,0,0,0,0,0,0,4,12of12inf,設立者たち
INSTORE,38929,504,1.9726561466696282e-08,2.515549404997104e-08,2.388604601426502e-06,369,0,0,0,0,0,0,0,0,2,10K_2018,店舗内
INSTRUCT,38930,86507,3.3858842317450296e-06,1.3781480157055505e-06,1.3520479146542168e-05,39971,0,0,0,0,0,0,0,0,2,12of12inf,指示する
INSTRUCTED,38931,83025,3.249598741612021e-06,1.851598309135744e-06,2.0692318587682085e-05,46145,0,0,0,0,0,0,0,0,3,12of12inf,指示された
INSTRUCTING,38932,18762,7.343447345995151e-07,3.628421370218104e-07,7.909036399935046e-06,9642,0,0,0,0,0,0,0,0,3,12of12inf,指示中
INSTRUCTION,38933,298115,1.1668221967547938e-05,1.554232665904136e-05,0.0001319841125701,108737,0,0,0,0,0,0,0,0,3,12of12inf,指示
INSTRUCTIONAL,38934,26558,1.0394801972867457e-06,1.1058626678142367e-06,2.907986001743444e-05,8137,0,0,0,0,0,0,0,0,4,12of12inf,教育用の
INSTRUCTIONS,38935,926260,3.625381909552003e-05,4.438366653479018e-05,0.0001160361522392,384518,0,0,0,0,0,0,0,0,3,12of12inf,指示事項
INSTRUCTIVE,38936,571,2.234894166167376e-08,2.196470980644349e-08,1.4356258387984852e-06,519,0,0,0,0,0,0,0,0,3,12of12inf,教育的
INSTRUCTIVELY,38937,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,教育的に
INSTRUCTOR,38938,16419,6.426397077811234e-07,6.613913199607716e-07,2.0958092306745985e-05,7709,0,0,0,0,0,0,0,0,3,12of12inf,インストラクター
INSTRUCTORS,38939,13230,5.178222385007773e-07,5.286112091057369e-07,1.697238729603797e-05,4659,0,0,0,0,0,0,0,0,3,12of12inf,インストラクターたち
INSTRUCTS,38940,16697,6.535206285901345e-07,2.628594854304391e-07,4.527173182054765e-06,10851,0,0,0,0,0,0,0,0,2,12of12inf,指示する
INSTRUMENT,38941,3280607,0.0001284029675269,8.304959419823701e-05,0.0001883116549631,509186,0,0,0,0,0,0,0,0,3,12of12inf,器具
INSTRUMENTAL,38942,30119,1.1788577476496533e-06,1.1509269404240884e-06,1.2543428846913066e-05,24911,0,0,0,0,0,0,0,0,4,12of12inf,器楽
INSTRUMENTALIST,38943,22,8.610800640224564e-10,7.958081292271912e-10,3.130668440411319e-07,12,0,0,0,0,0,0,0,0,5,12of12inf,楽器奏者
INSTRUMENTALISTS,38944,8,3.131200232808933e-10,2.2120263381467383e-10,1.048265438600062e-07,7,0,0,0,0,0,0,0,0,5,12of12inf,楽器奏者たち
INSTRUMENTALITIES,38945,11939,4.6729249474382324e-07,2.744595971784193e-07,7.682640270041355e-06,6483,0,0,0,0,0,0,0,0,6,12of12inf,道具手段ら
INSTRUMENTALITY,38946,157564,6.1670554185288345e-06,2.4370944533432563e-06,1.8237537020350164e-05,58809,0,0,0,0,0,0,0,0,6,12of12inf,機能
INSTRUMENTALLY,38947,168,6.5755204888987595e-09,4.3266582754463974e-09,5.267704451628754e-07,144,0,0,0,0,0,0,0,0,5,12of12inf,手段的に
INSTRUMENTALS,38948,24,9.3936006984268e-10,7.366437596616769e-10,2.521944061556564e-07,18,0,0,0,0,0,0,0,0,4,12of12inf,器楽曲
INSTRUMENTATION,38949,84684,3.314532006439896e-06,3.610849265662542e-06,5.207473710155876e-05,25605,0,0,0,0,0,0,0,0,5,12of12inf,構成
INSTRUMENTATIONS,38950,122,4.775080355033623e-09,3.7186298880419995e-09,6.767466316778634e-07,98,0,0,0,0,0,0,0,0,5,12of12inf,構成法
INSTRUMENTED,38951,942,3.68698827413252e-08,3.5227388678953374e-08,3.634274470603464e-06,638,0,0,0,0,0,0,0,0,4,12of12inf,装着した
INSTRUMENTING,38952,61,2.3875401775168114e-09,2.0346794016685884e-09,3.3727966171141466e-07,58,0,0,0,0,0,0,0,0,4,12of12inf,装着する
INSTRUMENTS,38953,10583625,0.0004142431132995,0.0004047739607296,0.0005361403089917,892007,0,0,0,0,0,0,0,0,3,12of12inf,器具
INSUBORDINATE,38954,212,8.297680616943673e-09,5.418064523012123e-09,6.968447416724959e-07,153,0,0,0,0,0,0,0,0,5,12of12inf,反抗的
INSUBORDINATION,38955,8557,3.349210049018255e-07,2.0089615310215077e-07,4.5203487233104405e-06,5140,2009,0,0,0,0,0,0,0,6,12of12inf,反抗
INSUBORDINATIONS,38956,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6,12of12inf,反抗行為
INSUBSTANTIAL,38957,22278,8.719609848314677e-07,4.61756163507654e-07,7.82495537268107e-06,9393,0,0,0,0,0,0,0,0,4,12of12inf,非実体的
INSUBSTANTIALLY,38958,49,1.9178601425954715e-09,8.80913164438234e-10,1.982650922600749e-07,39,0,0,0,0,0,0,0,0,5,12of12inf,非実体的に
INSUFFERABLE,38959,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,耐えられない
INSUFFERABLY,38960,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,耐えがたく
INSUFFICIENCIES,38961,746,2.9198442170943305e-08,2.4595310954749e-08,1.93307432586791e-06,525,0,0,0,0,0,0,0,0,5,12of12inf,不足
INSUFFICIENCY,38962,22182,8.68203544552097e-07,6.046055922805631e-07,9.499261617159422e-06,13316,2009,0,0,0,0,0,0,0,5,12of12inf,不足
INSUFFICIENT,38963,623309,2.4396316073898792e-05,2.2299589184251163e-05,6.319083734855249e-05,302442,2009,0,0,0,0,0,0,0,4,12of12inf,不十分
INSUFFICIENTLY,38964,8368,3.275235443518144e-07,3.049979726840501e-07,6.064153022755516e-06,6066,2009,0,0,0,0,0,0,0,5,12of12inf,不十分に
INSULAR,38965,721,2.8219942098190516e-08,3.4989771097246365e-08,3.223203763664877e-06,395,0,0,0,0,0,0,0,0,3,12of12inf,島嶼的
INSULARITIES,38966,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,島嶼性
INSULARITY,38967,4,1.5656001164044664e-10,5.088042573792357e-11,2.834516105614084e-08,4,0,0,0,0,0,0,0,0,5,12of12inf,島嶼性
INSULATE,38968,15883,6.216606662213035e-07,5.412003511582563e-07,7.514117066276008e-06,13624,0,0,0,0,0,0,0,0,3,12of12inf,絶縁する
INSULATED,38969,21063,8.24405881295682e-07,7.147682969457339e-07,1.7187101647001454e-05,11594,0,0,0,0,0,0,0,0,4,12of12inf,絶縁された
INSULATES,38970,1675,6.555950487443703e-08,6.646507372190505e-08,2.854271419398472e-06,1481,0,0,0,0,0,0,0,0,3,12of12inf,遮断する
INSULATING,38971,11145,4.362153324331945e-07,3.540836062469185e-07,8.78082987145843e-06,5783,0,0,0,0,0,0,0,0,4,12of12inf,絶縁している
INSULATION,38972,60846,2.3815126170686545e-06,1.968568601999585e-06,4.898405075743703e-05,21888,0,0,0,0,0,0,0,0,4,12of12inf,絶縁
INSULATIONS,38973,576,2.254464167622432e-08,2.189689675247056e-08,4.358607858971431e-06,223,0,0,0,0,0,0,0,0,4,12of12inf,絶縁体
INSULATOR,38974,2583,1.0109862751681844e-07,7.386721924413436e-08,3.977419414357027e-06,1268,0,0,0,0,0,0,0,0,4,12of12inf,絶縁体
INSULATORS,38975,4350,1.7025901265898576e-07,9.343809885862057e-08,6.037598800119651e-06,1562,0,0,0,0,0,0,0,0,4,12of12inf,絶縁体
INSULIN,38976,74887,2.931077397929532e-06,2.050383073062554e-06,6.083346172833567e-05,7640,0,0,0,0,0,0,0,0,3,12of12inf,インスリン
INSULINS,38977,663,2.594982192940404e-08,1.3757051294775549e-08,1.4170620541532638e-06,275,0,0,0,0,0,0,0,0,3,12of12inf,インスリン
INSULT,38978,662,2.5910681926493922e-08,1.5743142305924765e-08,1.0053794708876734e-06,508,0,0,0,0,0,0,0,0,2,12of12inf,侮辱
INSULTED,38979,26,1.0176400756629032e-09,1.2202487730512731e-09,3.915752476168858e-07,26,0,0,0,0,0,0,0,0,3,12of12inf,侮辱された
INSULTING,38980,293,1.1468020852662716e-08,4.9466006657759486e-09,5.442972745950114e-07,209,0,0,0,0,0,0,0,0,3,12of12inf,侮辱的な
INSULTINGLY,38981,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,侮辱的に
INSULTS,38982,528,2.066592153653896e-08,1.0360756603012436e-08,7.609245918710905e-07,405,0,0,0,0,0,0,0,0,2,12of12inf,侮辱
INSUPERABLE,38983,11,4.305400320112282e-10,2.1738820905473007e-10,1.1559393211640757e-07,8,0,0,0,0,0,0,0,0,5,12of12inf,克服できない
INSUPERABLY,38984,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,克服できないほど
INSUPPORTABLE,38985,256,1.0019840744988584e-08,2.414075223119767e-08,2.537507702487372e-06,197,0,0,0,0,0,0,0,0,5,12of12inf,耐えられない
INSURABILITY,38986,5856,2.292038570416139e-07,9.827220117816596e-08,2.9784542416104823e-06,3686,0,0,0,0,0,0,0,0,6,10K_2008,保険引受能力
INSURABLE,38987,60021,2.349222114667812e-06,1.3214515717774496e-06,1.2685008218004991e-05,35381,0,0,0,0,0,0,0,0,4,12of12inf,保険契約可能な
INSURANCE,38988,14419190,0.0005643671385614,0.000448110643031,0.0009843344952596,825402,0,0,0,0,0,0,0,0,3,12of12inf,保険
INSURANCES,38989,30430,1.191030288554698e-06,4.917412540146152e-07,1.46398632135478e-05,7543,0,0,0,0,0,0,0,0,4,12of12inf,保険
INSURE,38990,198412,7.765846257401075e-06,6.269048829618989e-06,3.436359388862869e-05,106697,0,0,0,0,0,0,0,0,2,12of12inf,保険をかける
INSURED,38991,1578758,6.179259271436207e-05,4.889342511891199e-05,0.0001957705184698,349647,0,0,0,0,0,0,0,0,2,12of12inf,被保険者
INSUREDS,38992,85103,3.330931667659233e-06,1.8554134254650272e-06,2.4458517568364064e-05,25923,0,0,0,0,0,0,0,0,2,12of12inf,被保険者
INSURER,38993,479777,1.8778473176204645e-05,9.728989092301276e-06,8.988460658578847e-05,96195,0,0,0,0,0,0,0,0,3,12of12inf,保険会社
INSURERS,38994,534968,2.093864907681661e-05,1.305379209488908e-05,7.147823246855766e-05,145083,0,0,0,0,0,0,0,0,3,12of12inf,保険会社
INSURES,38995,45697,1.7885807129833729e-06,1.7236641535217318e-06,1.7680123327121102e-05,30064,0,0,0,0,0,0,0,0,2,12of12inf,保険をかける
INSURGENCE,38996,18,7.045200523820101e-10,1.521347123507393e-09,1.164586449460216e-06,18,0,0,0,0,0,0,0,0,3,12of12inf,反乱
INSURGENCES,38997,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,反乱
INSURGENCIES,38998,72,2.8180802095280403e-09,1.7553243150925991e-09,3.0542049090460813e-07,66,0,0,0,0,0,0,0,0,4,12of12inf,反乱
INSURGENCY,38999,559,2.187926162675242e-08,1.1925429659051156e-08,7.430512915805435e-07,513,0,0,0,0,0,0,0,0,4,12of12inf,反乱
INSURGENT,39000,1407,5.506998409452713e-08,4.026346153450352e-08,2.061724014878802e-06,1160,0,0,0,0,0,0,0,0,3,12of12inf,反乱者
INSURGENTS,39001,172,6.732080500539206e-09,4.480913224262229e-09,5.459620509726608e-07,131,0,0,0,0,0,0,0,0,3,12of12inf,反乱者たち
INSURING,39002,89169,3.490074919491747e-06,1.856894704197614e-06,1.801799387930768e-05,43238,0,0,0,0,0,0,0,0,3,12of12inf,保険をかけること
INSURMOUNTABLE,39003,878,3.436492255507804e-08,4.492833677722023e-08,3.071635217866849e-06,644,0,0,0,0,0,0,0,0,5,12of12inf,克服できない
INSURMOUNTABLY,39004,17,6.653800494718983e-10,7.345047839078736e-10,2.255625252898467e-07,17,0,0,0,0,0,0,0,0,5,12of12inf,克服できないほど
INSURRECTION,39005,12140,4.751596353287556e-07,2.4036914855478255e-07,3.821458039693008e-06,9522,2009,0,0,0,0,0,0,0,4,12of12inf,反乱
INSURRECTIONIST,39006,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,反乱者
INSURRECTIONISTS,39007,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,反乱者たち
INSURRECTIONS,39008,5054,1.978135747077044e-07,8.707134182317436e-08,2.066656584849625e-06,3975,2009,0,0,0,0,0,0,0,4,12of12inf,反乱
INSUSCEPTIBLE,39009,19,7.436600552921217e-10,2.8698588960739516e-10,8.95142820041543e-08,16,0,0,0,0,0,0,0,0,5,12of12inf,影響を受けない
INTACT,39010,28203,1.1038655020738792e-06,7.589344143982491e-07,1.0189025450415662e-05,20247,0,0,0,0,0,0,0,0,2,12of12inf,無傷の
INTAGLI,39011,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,凸版
INTAGLIO,39012,440,1.7221601280449134e-08,3.016462224203292e-08,4.314418560599987e-06,146,0,0,0,0,0,0,0,0,3,12of12inf,凸版印刷
INTAGLIOS,39013,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,凸版印刷
INTAKE,39014,50148,1.96279286593628e-06,1.10597430275107e-06,1.7604998794493245e-05,16712,0,0,0,0,0,0,0,0,2,12of12inf,摂取
INTAKES,39015,1973,7.722322574165032e-08,3.904691972202752e-08,1.7251336736920616e-06,1468,0,0,0,0,0,0,0,0,2,12of12inf,摂取量
INTANGIBILITIES,39016,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6,12of12inf,無形資産性
INTANGIBILITY,39017,7,2.7398002037078165e-10,7.575217802472403e-11,5.3174426286041584e-08,4,0,0,0,0,0,0,0,0,6,12of12inf,無形資産性
INTANGIBLE,39018,6123656,0.0002396799136605,0.0002328371833979,0.0004114464356918,618102,0,0,2009,0,0,0,0,0,4,12of12inf,無形資産
INTANGIBLES,39019,1411226,5.523538974682524e-05,5.71454728945159e-05,0.0001580911928212,363237,0,0,2009,0,0,0,0,2023,4,12of12inf,無形資産
INTANGIBLY,39020,16,6.262400465617866e-10,1.929495496469343e-10,9.749054318881933e-08,8,0,0,0,0,0,0,0,0,4,12of12inf,無形に
INTEGER,39021,3173,1.241912292337843e-07,7.323481931129387e-08,7.0270363082365685e-06,1291,0,0,0,0,0,0,0,0,3,12of12inf,整数
INTEGERS,39022,95,3.718300276460608e-09,4.019010579039703e-09,7.667461039665375e-07,77,0,0,0,0,0,0,0,0,3,12of12inf,整数
INTEGRAL,39023,2456951,9.616506929000175e-05,0.0001833622865857,0.0003845624736713,562002,0,0,0,0,0,0,0,0,3,12of12inf,積分
INTEGRALLY,39024,2281,8.92783466379647e-08,7.578451677608935e-08,3.693067417706768e-06,1679,0,0,0,0,0,0,0,0,4,12of12inf,積分的に
INTEGRALS,39025,306,1.1976840890494169e-08,6.099226121498693e-09,8.148567563086007e-07,170,0,0,0,0,0,0,0,0,3,12of12inf,積分
INTEGRATE,39026,505788,1.979654379189956e-05,1.665458724547566e-05,5.11977250252458e-05,234528,0,0,0,0,0,0,0,0,3,12of12inf,統合する
INTEGRATED,39027,1424491,5.575458188542787e-05,4.434816697103767e-05,0.0001347610636861,368975,0,0,0,0,0,0,0,0,4,12of12inf,統合された
INTEGRATES,39028,43495,1.7023944265753068e-06,1.4254757563443709e-06,1.293338251898908e-05,31587,0,0,0,0,0,0,0,0,3,12of12inf,統合する
INTEGRATING,39029,250782,9.815608209803623e-06,7.530815198129006e-06,3.100510594400468e-05,138536,0,0,0,0,0,0,0,0,4,12of12inf,統合する
INTEGRATION,39030,1200299,4.697970635300412e-05,4.013123948393548e-05,0.0001548897330291,286414,0,0,0,0,0,0,0,0,4,12of12inf,統合
INTEGRATIONS,39031,28102,1.099912361779958e-06,6.924144982032443e-07,1.412170205699691e-05,13052,0,0,0,0,0,0,0,0,4,12of12inf,統合
INTEGRATIVE,39032,2245,8.786930653320069e-08,1.0419023405185205e-07,7.557716273521931e-06,1141,0,0,0,0,0,0,0,0,4,12of12inf,統合的
INTEGRATOR,39033,19472,7.621341366656943e-07,7.626843369336927e-07,1.901690132033029e-05,9531,0,0,0,0,0,0,0,0,4,10K_2008,インテグレーター
INTEGRATORS,39034,66553,2.6048846136766614e-06,2.486616025354146e-06,2.9735720297519027e-05,27475,0,0,0,0,0,0,0,0,4,10K_2008,インテグレーター
INTEGRITIES,39035,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,高潔さ
INTEGRITY,39036,401112,1.569952484728071e-05,1.1570155219830954e-05,6.368377918414976e-05,168058,0,2009,0,0,0,0,0,0,4,12of12inf,高潔
INTEGUMENT,39037,216,8.454240628584119e-09,3.676176975835709e-09,1.056314387351902e-06,35,0,0,0,0,0,0,0,0,4,12of12inf,外皮
